"Legislaturperiode";"Patei";"Wahlkreis";"Stimmen";"Stimmenprozent"
17;"ödp";236;754;0.6
17;"PIRATEN";236;3041;2.4
17;"RRP";236;714;0.6
17;"CSU";237;51124;44.0
17;"SPD";237;22018;18.9
17;"FDP";237;16066;13.8
17;"GRÜNE";237;10937;9.4
17;"DIE LINKE";237;6865;5.9
17;"NPD";237;1593;1.4
17;"REP";237;1520;1.3
17;"FAMILIE";237;818;0.7
17;"BP";237;414;0.4
17;"PBC";237;293;0.3
17;"BüSo";237;30;0.0
17;"MLPD";237;20;0.0
17;"CM";237;131;0.1
17;"DVU";237;50;0.0
17;"DIE VIOLETTEN";237;181;0.2
17;"Die Tierschutzpartei";237;690;0.6
17;"ödp";237;595;0.5
17;"PIRATEN";237;2401;2.1
17;"RRP";237;570;0.5
17;"CSU";238;49248;43.0
17;"SPD";238;26869;23.5
17;"FDP";238;13398;11.7
17;"GRÜNE";238;8707;7.6
17;"DIE LINKE";238;8116;7.1
17;"NPD";238;2384;2.1
17;"REP";238;614;0.5
17;"FAMILIE";238;711;0.6
17;"BP";238;261;0.2
17;"PBC";238;231;0.2
17;"BüSo";238;25;0.0
17;"MLPD";238;35;0.0
17;"CM";238;70;0.1
17;"DVU";238;56;0.0
17;"DIE VIOLETTEN";238;165;0.1
17;"Die Tierschutzpartei";238;597;0.5
17;"ödp";238;697;0.6
17;"PIRATEN";238;2093;1.8
17;"RRP";238;302;0.3
17;"CSU";239;51661;41.5
17;"SPD";239;29265;23.5
17;"FDP";239;14036;11.3
17;"GRÜNE";239;8678;7.0
17;"DIE LINKE";239;10550;8.5
17;"NPD";239;2458;2.0
17;"REP";239;916;0.7
17;"FAMILIE";239;999;0.8
17;"BP";239;487;0.4
17;"PBC";239;511;0.4
17;"BüSo";239;49;0.0
17;"MLPD";239;31;0.0
17;"CM";239;111;0.1
17;"DVU";239;93;0.1
17;"DIE VIOLETTEN";239;167;0.1
17;"Die Tierschutzpartei";239;1005;0.8
17;"ödp";239;484;0.4
17;"PIRATEN";239;2248;1.8
17;"RRP";239;612;0.5
17;"CSU";240;62880;49.5
17;"SPD";240;21863;17.2
17;"FDP";240;14520;11.4
17;"GRÜNE";240;8731;6.9
17;"DIE LINKE";240;8038;6.3
17;"NPD";240;2682;2.1
17;"REP";240;1215;1.0
17;"FAMILIE";240;1045;0.8
17;"BP";240;546;0.4
17;"PBC";240;259;0.2
17;"BüSo";240;48;0.0
17;"MLPD";240;25;0.0
17;"CM";240;112;0.1
17;"DVU";240;59;0.0
17;"DIE VIOLETTEN";240;185;0.1
17;"Die Tierschutzpartei";240;827;0.7
17;"ödp";240;1091;0.9
17;"PIRATEN";240;2332;1.8
17;"RRP";240;659;0.5
17;"CSU";241;68128;40.1
17;"SPD";241;32847;19.3
17;"FDP";241;23222;13.7
17;"GRÜNE";241;17294;10.2
17;"DIE LINKE";241;12176;7.2
17;"NPD";241;3023;1.8
17;"REP";241;1301;0.8
17;"FAMILIE";241;1520;0.9
17;"BP";241;553;0.3
17;"PBC";241;618;0.4
17;"BüSo";241;42;0.0
17;"MLPD";241;37;0.0
17;"CM";241;187;0.1
17;"DVU";241;128;0.1
17;"DIE VIOLETTEN";241;400;0.2
17;"Die Tierschutzpartei";241;1061;0.6
17;"ödp";241;2662;1.6
17;"PIRATEN";241;3512;2.1
17;"RRP";241;1159;0.7
17;"CSU";242;48552;36.0
17;"SPD";242;28248;21.0
17;"FDP";242;20048;14.9
17;"GRÜNE";242;18043;13.4
17;"DIE LINKE";242;8821;6.5
17;"NPD";242;1362;1.0
17;"REP";242;596;0.4
17;"FAMILIE";242;1095;0.8
17;"BP";242;308;0.2
17;"PBC";242;208;0.2
17;"BüSo";242;37;0.0
17;"MLPD";242;45;0.0
17;"CM";242;70;0.1
17;"DVU";242;50;0.0
17;"DIE VIOLETTEN";242;210;0.2
17;"Die Tierschutzpartei";242;794;0.6
17;"ödp";242;1177;0.9
17;"PIRATEN";242;4096;3.0
17;"RRP";242;994;0.7
17;"CSU";243;63392;35.6
17;"SPD";243;37820;21.3
17;"FDP";243;24978;14.0
17;"GRÜNE";243;20314;11.4
17;"DIE LINKE";243;14667;8.2
17;"NPD";243;2714;1.5
17;"REP";243;1251;0.7
17;"FAMILIE";243;1512;0.8
17;"BP";243;492;0.3
17;"PBC";243;393;0.2
17;"BüSo";243;66;0.0
17;"MLPD";243;66;0.0
17;"CM";243;142;0.1
17;"DVU";243;136;0.1
17;"DIE VIOLETTEN";243;364;0.2
17;"Die Tierschutzpartei";243;1355;0.8
17;"ödp";243;1610;0.9
17;"PIRATEN";243;5035;2.8
17;"RRP";243;1604;0.9
17;"CSU";244;40094;29.9
17;"SPD";244;29751;22.2
17;"FDP";244;18528;13.8
17;"GRÜNE";244;20934;15.6
17;"DIE LINKE";244;12554;9.4
17;"NPD";244;1835;1.4
17;"REP";244;611;0.5
17;"FAMILIE";244;620;0.5
17;"BP";244;233;0.2
17;"PBC";244;168;0.1
17;"BüSo";244;52;0.0
17;"MLPD";244;106;0.1
17;"CM";244;89;0.1
17;"DVU";244;79;0.1
17;"DIE VIOLETTEN";244;313;0.2
17;"Die Tierschutzpartei";244;1129;0.8
17;"ödp";244;847;0.6
17;"PIRATEN";244;4940;3.7
17;"RRP";244;1081;0.8
17;"CSU";245;42645;34.6
17;"SPD";245;30766;24.9
17;"FDP";245;14592;11.8
17;"GRÜNE";245;12210;9.9
17;"DIE LINKE";245;11698;9.5
17;"NPD";245;2548;2.1
17;"REP";245;752;0.6
17;"FAMILIE";245;776;0.6
17;"BP";245;267;0.2
17;"PBC";245;209;0.2
17;"BüSo";245;44;0.0
17;"MLPD";245;62;0.1
17;"CM";245;85;0.1
17;"DVU";245;80;0.1
17;"DIE VIOLETTEN";245;262;0.2
17;"Die Tierschutzpartei";245;946;0.8
17;"ödp";245;753;0.6
17;"PIRATEN";245;3220;2.6
17;"RRP";245;1500;1.2
17;"CSU";246;64763;38.2
17;"SPD";246;36327;21.4
17;"FDP";246;23177;13.7
17;"GRÜNE";246;19517;11.5
17;"DIE LINKE";246;11262;6.6
17;"NPD";246;2487;1.5
17;"REP";246;1474;0.9
17;"FAMILIE";246;1139;0.7
17;"BP";246;495;0.3
17;"PBC";246;359;0.2
17;"BüSo";246;42;0.0
17;"MLPD";246;28;0.0
17;"CM";246;120;0.1
17;"DVU";246;94;0.1
17;"DIE VIOLETTEN";246;361;0.2
17;"Die Tierschutzpartei";246;1162;0.7
17;"ödp";246;1065;0.6
17;"PIRATEN";246;3690;2.2
17;"RRP";246;1822;1.1
17;"CSU";247;53201;40.1
17;"SPD";247;23235;17.5
17;"FDP";247;20868;15.7
17;"GRÜNE";247;15071;11.4
17;"DIE LINKE";247;8828;6.7
17;"NPD";247;1750;1.3
17;"REP";247;1791;1.3
17;"FAMILIE";247;1089;0.8
17;"BP";247;329;0.2
17;"PBC";247;99;0.1
17;"BüSo";247;50;0.0
17;"MLPD";247;67;0.1
17;"CM";247;120;0.1
17;"DVU";247;60;0.0
17;"DIE VIOLETTEN";247;246;0.2
17;"Die Tierschutzpartei";247;917;0.7
17;"ödp";247;979;0.7
17;"PIRATEN";247;2828;2.1
17;"RRP";247;1180;0.9
17;"CSU";248;75708;47.3
17;"SPD";248;23712;14.8
17;"FDP";248;22188;13.9
17;"GRÜNE";248;12475;7.8
17;"DIE LINKE";248;13717;8.6
17;"NPD";248;2504;1.6
17;"REP";248;1580;1.0
17;"FAMILIE";248;1339;0.8
17;"BP";248;495;0.3
17;"PBC";248;259;0.2
17;"BüSo";248;56;0.0
17;"MLPD";248;33;0.0
17;"CM";248;196;0.1
17;"DVU";248;70;0.0
17;"DIE VIOLETTEN";248;264;0.2
17;"Die Tierschutzpartei";248;804;0.5
17;"ödp";248;1242;0.8
17;"PIRATEN";248;2807;1.8
17;"RRP";248;703;0.4
17;"CSU";249;63513;43.7
17;"SPD";249;25872;17.8
17;"FDP";249;20360;14.0
17;"GRÜNE";249;14285;9.8
17;"DIE LINKE";249;9346;6.4
17;"NPD";249;1575;1.1
17;"REP";249;1826;1.3
17;"FAMILIE";249;1205;0.8
17;"BP";249;379;0.3
17;"PBC";249;232;0.2
17;"BüSo";249;47;0.0
17;"MLPD";249;46;0.0
17;"CM";249;113;0.1
17;"DVU";249;59;0.0
17;"DIE VIOLETTEN";249;307;0.2
17;"Die Tierschutzpartei";249;1067;0.7
17;"ödp";249;1087;0.7
17;"PIRATEN";249;2888;2.0
17;"RRP";249;986;0.7
17;"CSU";250;62265;43.2
17;"SPD";250;24747;17.2
17;"FDP";250;18742;13.0
17;"GRÜNE";250;13182;9.1
17;"DIE LINKE";250;13317;9.2
17;"NPD";250;1829;1.3
17;"REP";250;1790;1.2
17;"FAMILIE";250;1090;0.8
17;"BP";250;784;0.5
17;"PBC";250;277;0.2
17;"BüSo";250;40;0.0
17;"MLPD";250;62;0.0
17;"CM";250;157;0.1
17;"DVU";250;57;0.0
17;"DIE VIOLETTEN";250;242;0.2
17;"Die Tierschutzpartei";250;771;0.5
17;"ödp";250;990;0.7
17;"PIRATEN";250;3076;2.1
17;"RRP";250;765;0.5
17;"CSU";251;65294;38.8
17;"SPD";251;31440;18.7
17;"FDP";251;23203;13.8
17;"GRÜNE";251;24341;14.4
17;"DIE LINKE";251;10582;6.3
17;"NPD";251;1287;0.8
17;"REP";251;2462;1.5
17;"FAMILIE";251;1011;0.6
17;"BP";251;428;0.3
17;"PBC";251;250;0.1
17;"BüSo";251;59;0.0
17;"MLPD";251;36;0.0
17;"CM";251;147;0.1
17;"DVU";251;39;0.0
17;"DIE VIOLETTEN";251;260;0.2
17;"Die Tierschutzpartei";251;1103;0.7
17;"ödp";251;1422;0.8
17;"PIRATEN";251;4262;2.5
17;"RRP";251;836;0.5
17;"CSU";252;51728;38.5
17;"SPD";252;24981;18.6
17;"FDP";252;17645;13.1
17;"GRÜNE";252;16898;12.6
17;"DIE LINKE";252;10552;7.9
17;"NPD";252;1602;1.2
17;"REP";252;899;0.7
17;"FAMILIE";252;665;0.5
17;"BP";252;674;0.5
17;"PBC";252;136;0.1
17;"BüSo";252;89;0.1
17;"MLPD";252;113;0.1
17;"CM";252;115;0.1
17;"DVU";252;88;0.1
17;"DIE VIOLETTEN";252;307;0.2
17;"Die Tierschutzpartei";252;965;0.7
17;"ödp";252;1073;0.8
17;"PIRATEN";252;4166;3.1
17;"RRP";252;1513;1.1
17;"CSU";253;80335;45.8
17;"SPD";253;25356;14.5
17;"FDP";253;27522;15.7
17;"GRÜNE";253;16430;9.4
17;"DIE LINKE";253;9425;5.4
17;"NPD";253;2168;1.2
17;"REP";253;1777;1.0
17;"FAMILIE";253;1187;0.7
17;"BP";253;1609;0.9
17;"PBC";253;200;0.1
17;"BüSo";253;122;0.1
17;"MLPD";253;46;0.0
17;"CM";253;191;0.1
17;"DVU";253;110;0.1
17;"DIE VIOLETTEN";253;405;0.2
17;"Die Tierschutzpartei";253;1208;0.7
17;"ödp";253;1790;1.0
17;"PIRATEN";253;3399;1.9
17;"RRP";253;1990;1.1
17;"CSU";254;64647;48.9
17;"SPD";254;18290;13.8
17;"FDP";254;19314;14.6
17;"GRÜNE";254;10139;7.7
17;"DIE LINKE";254;7605;5.8
17;"NPD";254;1919;1.5
17;"REP";254;1725;1.3
17;"FAMILIE";254;1077;0.8
17;"BP";254;1432;1.1
17;"PBC";254;172;0.1
17;"BüSo";254;41;0.0
17;"MLPD";254;30;0.0
17;"CM";254;182;0.1
17;"DVU";254;63;0.0
17;"DIE VIOLETTEN";254;495;0.4
17;"Die Tierschutzpartei";254;703;0.5
17;"ödp";254;1367;1.0
17;"PIRATEN";254;2170;1.6
17;"RRP";254;751;0.6
17;"CSU";255;72060;44.2
17;"SPD";255;23937;14.7
17;"FDP";255;26391;16.2
17;"GRÜNE";255;14310;8.8
17;"DIE LINKE";255;10341;6.3
17;"NPD";255;3499;2.1
17;"REP";255;1013;0.6
17;"FAMILIE";255;1283;0.8
17;"BP";255;1005;0.6
17;"PBC";255;344;0.2
17;"BüSo";255;96;0.1
17;"MLPD";255;36;0.0
17;"CM";255;250;0.2
17;"DVU";255;131;0.1
17;"DIE VIOLETTEN";255;331;0.2
17;"Die Tierschutzpartei";255;1040;0.6
17;"ödp";255;2387;1.5
17;"PIRATEN";255;3496;2.1
17;"RRP";255;938;0.6
17;"CSU";256;70559;44.9
17;"SPD";256;20392;13.0
17;"FDP";256;26018;16.5
17;"GRÜNE";256;17753;11.3
17;"DIE LINKE";256;8735;5.6
17;"NPD";256;1202;0.8
17;"REP";256;1800;1.1
17;"FAMILIE";256;1200;0.8
17;"BP";256;1507;1.0
17;"PBC";256;242;0.2
17;"BüSo";256;53;0.0
17;"MLPD";256;41;0.0
17;"CM";256;357;0.2
17;"DVU";256;71;0.0
17;"DIE VIOLETTEN";256;353;0.2
17;"Die Tierschutzpartei";256;1039;0.7
17;"ödp";256;2299;1.5
17;"PIRATEN";256;2635;1.7
17;"RRP";256;983;0.6
17;"CSU";257;77911;46.4
17;"SPD";257;20544;12.2
17;"FDP";257;28362;16.9
17;"GRÜNE";257;15668;9.3
17;"DIE LINKE";257;9369;5.6
17;"NPD";257;2262;1.3
17;"REP";257;1010;0.6
17;"FAMILIE";257;1196;0.7
17;"BP";257;2849;1.7
17;"PBC";257;390;0.2
17;"BüSo";257;85;0.1
17;"MLPD";257;34;0.0
17;"CM";257;397;0.2
17;"DVU";257;119;0.1
17;"DIE VIOLETTEN";257;334;0.2
17;"Die Tierschutzpartei";257;1018;0.6
17;"ödp";257;2728;1.6
17;"PIRATEN";257;2951;1.8
17;"RRP";257;803;0.5
17;"CDU";258;39482;27.9
17;"SPD";258;26656;18.9
17;"FDP";258;27557;19.5
17;"GRÜNE";258;31076;22.0
17;"DIE LINKE";258;9439;6.7
17;"NPD";258;691;0.5
17;"REP";258;758;0.5
17;"PBC";258;250;0.2
17;"MLPD";258;144;0.1
17;"BüSo";258;150;0.1
17;"Volksabstimmung";258;143;0.1
17;"ADM";258;30;0.0
17;"DVU";258;60;0.0
17;"DIE VIOLETTEN";258;361;0.3
17;"Die Tierschutzpartei";258;667;0.5
17;"ödp";258;494;0.3
17;"PIRATEN";258;3426;2.4
17;"CDU";259;37151;29.1
17;"SPD";259;26675;20.9
17;"FDP";259;22059;17.3
17;"GRÜNE";259;22916;17.9
17;"DIE LINKE";259;11437;9.0
17;"NPD";259;999;0.8
17;"REP";259;1365;1.1
17;"PBC";259;263;0.2
17;"MLPD";259;253;0.2
17;"BüSo";259;128;0.1
17;"Volksabstimmung";259;217;0.2
17;"ADM";259;43;0.0
17;"DVU";259;62;0.0
17;"DIE VIOLETTEN";259;336;0.3
17;"Die Tierschutzpartei";259;756;0.6
17;"ödp";259;444;0.3
17;"PIRATEN";259;2616;2.0
17;"CDU";260;61918;33.9
17;"SPD";260;34915;19.1
17;"FDP";260;38125;20.9
17;"GRÜNE";260;25364;13.9
17;"DIE LINKE";260;11118;6.1
17;"NPD";260;2265;1.2
17;"REP";260;1273;0.7
17;"PBC";260;1085;0.6
17;"MLPD";260;197;0.1
17;"BüSo";260;68;0.0
17;"Volksabstimmung";260;346;0.2
17;"ADM";260;49;0.0
17;"DVU";260;88;0.0
17;"DIE VIOLETTEN";260;356;0.2
17;"Die Tierschutzpartei";260;1089;0.6
17;"ödp";260;552;0.3
17;"PIRATEN";260;3861;2.1
17;"CDU";261;41672;33.6
17;"SPD";261;25797;20.8
17;"FDP";261;22873;18.4
17;"GRÜNE";261;19402;15.6
17;"DIE LINKE";261;7680;6.2
17;"NPD";261;1069;0.9
17;"REP";261;1601;1.3
17;"PBC";261;275;0.2
17;"MLPD";261;148;0.1
17;"BüSo";261;68;0.1
17;"Volksabstimmung";261;239;0.2
17;"ADM";261;50;0.0
17;"DVU";261;40;0.0
17;"DIE VIOLETTEN";261;210;0.2
17;"Die Tierschutzpartei";261;582;0.5
17;"ödp";261;351;0.3
17;"PIRATEN";261;2051;1.7
17;"CDU";262;51146;33.4
17;"SPD";262;28943;18.9
17;"FDP";262;31686;20.7
17;"GRÜNE";262;22902;15.0
17;"DIE LINKE";262;8661;5.7
17;"NPD";262;1411;0.9
17;"REP";262;2651;1.7
17;"PBC";262;701;0.5
17;"MLPD";262;88;0.1
17;"BüSo";262;94;0.1
17;"Volksabstimmung";262;502;0.3
17;"ADM";262;100;0.1
17;"DVU";262;59;0.0
17;"DIE VIOLETTEN";262;275;0.2
17;"Die Tierschutzpartei";262;787;0.5
17;"ödp";262;413;0.3
17;"PIRATEN";262;2552;1.7
17;"CDU";263;42318;33.1
17;"SPD";263;26524;20.7
17;"FDP";263;24408;19.1
17;"GRÜNE";263;17018;13.3
17;"DIE LINKE";263;9327;7.3
17;"NPD";263;1730;1.4
17;"REP";263;1377;1.1
17;"PBC";263;465;0.4
17;"MLPD";263;79;0.1
17;"BüSo";263;60;0.0
17;"Volksabstimmung";263;261;0.2
17;"ADM";263;46;0.0
17;"DVU";263;68;0.1
17;"DIE VIOLETTEN";263;325;0.3
17;"Die Tierschutzpartei";263;956;0.7
17;"ödp";263;523;0.4
17;"PIRATEN";263;2371;1.9
17;"CDU";264;53864;33.2
17;"SPD";264;31431;19.4
17;"FDP";264;33634;20.7
17;"GRÜNE";264;22834;14.1
17;"DIE LINKE";264;10511;6.5
17;"NPD";264;1775;1.1
17;"REP";264;1503;0.9
17;"PBC";264;907;0.6
17;"MLPD";264;140;0.1
17;"BüSo";264;70;0.0
17;"Volksabstimmung";264;311;0.2
17;"ADM";264;124;0.1
17;"DVU";264;94;0.1
17;"DIE VIOLETTEN";264;503;0.3
17;"Die Tierschutzpartei";264;934;0.6
17;"ödp";264;881;0.5
17;"PIRATEN";264;2865;1.8
17;"CDU";265;50274;32.6
17;"SPD";265;31079;20.2
17;"FDP";265;30179;19.6
17;"GRÜNE";265;23090;15.0
17;"DIE LINKE";265;10382;6.7
17;"NPD";265;1538;1.0
17;"REP";265;1548;1.0
17;"PBC";265;608;0.4
17;"MLPD";265;109;0.1
17;"BüSo";265;64;0.0
17;"Volksabstimmung";265;245;0.2
17;"ADM";265;59;0.0
17;"DVU";265;70;0.0
17;"DIE VIOLETTEN";265;360;0.2
17;"Die Tierschutzpartei";265;943;0.6
17;"ödp";265;628;0.4
17;"PIRATEN";265;2995;1.9
17;"CDU";266;55618;33.0
17;"SPD";266;33711;20.0
17;"FDP";266;34641;20.6
17;"GRÜNE";266;22773;13.5
17;"DIE LINKE";266;10852;6.4
17;"NPD";266;1941;1.2
17;"REP";266;1954;1.2
17;"PBC";266;905;0.5
17;"MLPD";266;60;0.0
17;"BüSo";266;85;0.1
17;"Volksabstimmung";266;318;0.2
17;"ADM";266;68;0.0
17;"DVU";266;108;0.1
17;"DIE VIOLETTEN";266;353;0.2
17;"Die Tierschutzpartei";266;1161;0.7
17;"ödp";266;785;0.5
17;"PIRATEN";266;3041;1.8
17;"CDU";267;57889;34.8
17;"SPD";267;35331;21.3
17;"FDP";267;31932;19.2
17;"GRÜNE";267;16917;10.2
17;"DIE LINKE";267;12256;7.4
17;"NPD";267;2622;1.6
17;"REP";267;1853;1.1
17;"PBC";267;912;0.5
17;"MLPD";267;186;0.1
17;"BüSo";267;70;0.0
17;"Volksabstimmung";267;358;0.2
17;"ADM";267;62;0.0
17;"DVU";267;160;0.1
17;"DIE VIOLETTEN";267;264;0.2
17;"Die Tierschutzpartei";267;1131;0.7
17;"ödp";267;1040;0.6
17;"PIRATEN";267;3246;2.0
17;"CDU";268;52745;34.7
17;"SPD";268;27907;18.4
17;"FDP";268;28688;18.9
17;"GRÜNE";268;19829;13.1
17;"DIE LINKE";268;11554;7.6
17;"NPD";268;2429;1.6
17;"REP";268;1444;1.0
17;"PBC";268;1173;0.8
17;"MLPD";268;86;0.1
17;"BüSo";268;78;0.1
17;"Volksabstimmung";268;401;0.3
17;"ADM";268;57;0.0
17;"DVU";268;157;0.1
17;"DIE VIOLETTEN";268;317;0.2
17;"Die Tierschutzpartei";268;1070;0.7
17;"ödp";268;905;0.6
17;"PIRATEN";268;2950;1.9
17;"CDU";269;44068;35.4
17;"SPD";269;24289;19.5
17;"FDP";269;23060;18.5
17;"GRÜNE";269;15606;12.5
17;"DIE LINKE";269;8840;7.1
17;"NPD";269;1578;1.3
17;"REP";269;1608;1.3
17;"PBC";269;909;0.7
17;"MLPD";269;92;0.1
17;"BüSo";269;79;0.1
17;"Volksabstimmung";269;276;0.2
17;"ADM";269;56;0.0
17;"DVU";269;83;0.1
17;"DIE VIOLETTEN";269;329;0.3
17;"Die Tierschutzpartei";269;777;0.6
17;"ödp";269;533;0.4
17;"PIRATEN";269;2229;1.8
17;"CDU";270;57878;36.8
17;"SPD";270;32195;20.5
17;"FDP";270;26534;16.9
17;"GRÜNE";270;17732;11.3
17;"DIE LINKE";270;12351;7.9
17;"NPD";270;1867;1.2
17;"REP";270;2251;1.4
17;"PBC";270;644;0.4
17;"MLPD";270;55;0.0
17;"BüSo";270;86;0.1
17;"Volksabstimmung";270;397;0.3
17;"ADM";270;66;0.0
17;"DVU";270;123;0.1
17;"DIE VIOLETTEN";270;314;0.2
17;"Die Tierschutzpartei";270;915;0.6
17;"ödp";270;827;0.5
17;"PIRATEN";270;2830;1.8
17;"CDU";271;40566;28.6
17;"SPD";271;29227;20.6
17;"FDP";271;24654;17.4
17;"GRÜNE";271;26051;18.4
17;"DIE LINKE";271;11807;8.3
17;"NPD";271;1295;0.9
17;"REP";271;544;0.4
17;"PBC";271;444;0.3
17;"MLPD";271;133;0.1
17;"BüSo";271;75;0.1
17;"Volksabstimmung";271;205;0.1
17;"ADM";271;28;0.0
17;"DVU";271;76;0.1
17;"DIE VIOLETTEN";271;254;0.2
17;"Die Tierschutzpartei";271;894;0.6
17;"ödp";271;405;0.3
17;"PIRATEN";271;5008;3.5
17;"CDU";272;55285;36.1
17;"SPD";272;31160;20.3
17;"FDP";272;29292;19.1
17;"GRÜNE";272;18066;11.8
17;"DIE LINKE";272;9935;6.5
17;"NPD";272;1567;1.0
17;"REP";272;1228;0.8
17;"PBC";272;896;0.6
17;"MLPD";272;67;0.0
17;"BüSo";272;71;0.0
17;"Volksabstimmung";272;406;0.3
17;"ADM";272;48;0.0
17;"DVU";272;95;0.1
17;"DIE VIOLETTEN";272;263;0.2
17;"Die Tierschutzpartei";272;1107;0.7
17;"ödp";272;390;0.3
17;"PIRATEN";272;3307;2.2
17;"CDU";273;55806;38.9
17;"SPD";273;27376;19.1
17;"FDP";273;25553;17.8
17;"GRÜNE";273;16649;11.6
17;"DIE LINKE";273;10093;7.0
17;"NPD";273;1727;1.2
17;"REP";273;1013;0.7
17;"PBC";273;348;0.2
17;"MLPD";273;58;0.0
17;"BüSo";273;83;0.1
17;"Volksabstimmung";273;316;0.2
17;"ADM";273;58;0.0
17;"DVU";273;81;0.1
17;"DIE VIOLETTEN";273;321;0.2
17;"Die Tierschutzpartei";273;1095;0.8
17;"ödp";273;378;0.3
17;"PIRATEN";273;2538;1.8
17;"CDU";274;49296;30.6
17;"SPD";274;35337;22.0
17;"FDP";274;28419;17.7
17;"GRÜNE";274;28349;17.6
17;"DIE LINKE";274;11823;7.3
17;"NPD";274;1318;0.8
17;"REP";274;686;0.4
17;"PBC";274;288;0.2
17;"MLPD";274;57;0.0
17;"BüSo";274;62;0.0
17;"Volksabstimmung";274;239;0.1
17;"ADM";274;40;0.0
17;"DVU";274;71;0.0
17;"DIE VIOLETTEN";274;285;0.2
17;"Die Tierschutzpartei";274;958;0.6
17;"ödp";274;364;0.2
17;"PIRATEN";274;3396;2.1
17;"CDU";275;38435;29.0
17;"SPD";275;32627;24.7
17;"FDP";275;19900;15.0
17;"GRÜNE";275;18052;13.6
17;"DIE LINKE";275;14936;11.3
17;"NPD";275;1772;1.3
17;"REP";275;987;0.7
17;"PBC";275;238;0.2
17;"MLPD";275;121;0.1
17;"BüSo";275;60;0.0
17;"Volksabstimmung";275;286;0.2
17;"ADM";275;48;0.0
17;"DVU";275;73;0.1
17;"DIE VIOLETTEN";275;239;0.2
17;"Die Tierschutzpartei";275;1090;0.8
17;"ödp";275;236;0.2
17;"PIRATEN";275;3258;2.5
17;"CDU";276;63120;42.0
17;"SPD";276;27740;18.5
17;"FDP";276;25455;16.9
17;"GRÜNE";276;13770;9.2
17;"DIE LINKE";276;10357;6.9
17;"NPD";276;2015;1.3
17;"REP";276;1415;0.9
17;"PBC";276;502;0.3
17;"MLPD";276;59;0.0
17;"BüSo";276;98;0.1
17;"Volksabstimmung";276;332;0.2
17;"ADM";276;51;0.0
17;"DVU";276;125;0.1
17;"DIE VIOLETTEN";276;274;0.2
17;"Die Tierschutzpartei";276;1139;0.8
17;"ödp";276;1156;0.8
17;"PIRATEN";276;2648;1.8
17;"CDU";277;49922;35.2
17;"SPD";277;29356;20.7
17;"FDP";277;26191;18.5
17;"GRÜNE";277;16723;11.8
17;"DIE LINKE";277;11078;7.8
17;"NPD";277;1894;1.3
17;"REP";277;979;0.7
17;"PBC";277;489;0.3
17;"MLPD";277;49;0.0
17;"BüSo";277;65;0.0
17;"Volksabstimmung";277;328;0.2
17;"ADM";277;66;0.0
17;"DVU";277;95;0.1
17;"DIE VIOLETTEN";277;267;0.2
17;"Die Tierschutzpartei";277;1060;0.7
17;"ödp";277;406;0.3
17;"PIRATEN";277;2970;2.1
17;"CDU";278;50031;36.0
17;"SPD";278;27934;20.1
17;"FDP";278;26626;19.2
17;"GRÜNE";278;14084;10.1
17;"DIE LINKE";278;10723;7.7
17;"NPD";278;1825;1.3
17;"REP";278;1642;1.2
17;"PBC";278;385;0.3
17;"MLPD";278;65;0.0
17;"BüSo";278;70;0.1
17;"Volksabstimmung";278;357;0.3
17;"ADM";278;48;0.0
17;"DVU";278;85;0.1
17;"DIE VIOLETTEN";278;254;0.2
17;"Die Tierschutzpartei";278;1301;0.9
17;"ödp";278;384;0.3
17;"PIRATEN";278;2976;2.1
17;"CDU";279;52771;34.5
17;"SPD";279;30652;20.0
17;"FDP";279;30192;19.7
17;"GRÜNE";279;17556;11.5
17;"DIE LINKE";279;11279;7.4
17;"NPD";279;2029;1.3
17;"REP";279;1439;0.9
17;"PBC";279;1374;0.9
17;"MLPD";279;73;0.0
17;"BüSo";279;67;0.0
17;"Volksabstimmung";279;450;0.3
17;"ADM";279;64;0.0
17;"DVU";279;148;0.1
17;"DIE VIOLETTEN";279;337;0.2
17;"Die Tierschutzpartei";279;1211;0.8
17;"ödp";279;412;0.3
17;"PIRATEN";279;3048;2.0
17;"CDU";280;53358;38.0
17;"SPD";280;24450;17.4
17;"FDP";280;28260;20.1
17;"GRÜNE";280;14464;10.3
17;"DIE LINKE";280;9537;6.8
17;"NPD";280;1813;1.3
17;"REP";280;1955;1.4
17;"PBC";280;1698;1.2
17;"MLPD";280;72;0.1
17;"BüSo";280;68;0.0
17;"Volksabstimmung";280;325;0.2
17;"ADM";280;51;0.0
17;"DVU";280;70;0.0
17;"DIE VIOLETTEN";280;277;0.2
17;"Die Tierschutzpartei";280;1023;0.7
17;"ödp";280;464;0.3
17;"PIRATEN";280;2390;1.7
17;"CDU";281;42224;27.1
17;"SPD";281;32691;21.0
17;"FDP";281;21887;14.1
17;"GRÜNE";281;35536;22.8
17;"DIE LINKE";281;13793;8.9
17;"NPD";281;764;0.5
17;"REP";281;981;0.6
17;"PBC";281;581;0.4
17;"MLPD";281;88;0.1
17;"BüSo";281;49;0.0
17;"Volksabstimmung";281;369;0.2
17;"ADM";281;56;0.0
17;"DVU";281;78;0.1
17;"DIE VIOLETTEN";281;658;0.4
17;"Die Tierschutzpartei";281;1165;0.7
17;"ödp";281;474;0.3
17;"PIRATEN";281;4289;2.8
17;"CDU";282;49707;32.3
